City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Tokmak,UA,47.2514,35.7058,285.12,81,57,3.31,broken clouds
347,Sitka,US,57.0531,-135.33,286.09,67,0,1.54,clear sky
348,San Cristobal,VE,7.7669,-72.225,297.25,87,59,1.07,broken clouds
349,Khvoynaya,RU,58.9,34.5333,279.74,92,100,3.95,overcast clouds
350,Herat,AF,34.5,62.0,288.22,22,0,1.55,clear sky
351,Nioro,GM,13.35,-15.75,297.25,95,100,1.13,moderate rain
352,Fallon,US,39.4735,-118.7774,294.08,23,0,2.06,clear sky
353,Ballina,AU,-28.8667,153.5667,295.94,59,16,3.45,few clouds
354,Port Hardy,CA,50.6996,-127.4199,284.15,88,82,2.34,broken clouds
355,Pokhara,NP,28.2333,83.9833,295.13,70,14,0.82,few clouds
356,Kasama,ZM,-10.2129,31.1808,288.25,52,6,1.27,clear sky
357,Northam,GB,51.0333,-4.2167,287.25,91,52,5.81,broken clouds
358,Christchurch,NZ,-43.5333,172.6333,292.82,55,41,4.63,scattered clouds
359,Alpignano,IT,45.102,7.5266,289.73,73,0,2.57,clear sky
360,San Luis,AR,-33.295,-66.3356,292.6,27,2,5.18,clear sky
361,Severnoye,RU,56.3491,78.3619,273.16,61,100,2.43,overcast clouds
362,Flin Flon,CA,54.7682,-101.865,281.98,55,9,1.36,clear sky
363,Sistranda,NO,63.7256,8.834,282.13,89,100,3.63,overcast clouds
364,Riviere-Au-Renard,CA,48.9957,-64.3971,273.31,70,2,3.37,clear sky
365,Marienburg,PL,54.0359,19.0266,284.84,91,15,4.91,few clouds
366,Bilma,NE,18.6853,12.9164,302.3,17,0,4.64,clear sky
367,Kibakwe,TZ,-6.7167,36.3667,287.32,77,42,1.67,scattered clouds
368,Sibolga,ID,1.7427,98.7792,299.66,79,100,0.95,overcast clouds
369,Ilo,PE,-17.6394,-71.3375,288.18,82,65,2.72,broken clouds
370,Portland,US,45.5234,-122.6762,297.49,63,20,1.54,smoke
371,Tutoia,BR,-2.7619,-42.2744,298.87,80,20,4.33,few clouds
372,Ribeira Grande,PT,38.5167,-28.7,294.0,82,99,1.35,overcast clouds
373,Kieta,PG,-6.2167,155.6333,301.61,77,100,3.25,light rain
374,Gravdal,NO,68.1214,13.5031,283.27,84,99,8.67,overcast clouds
375,Bezhetsk,RU,57.7851,36.6965,282.95,81,99,9.11,overcast clouds
376,Colares,PT,38.7992,-9.4469,295.56,76,5,5.81,clear sky
377,Windhoek,NA,-22.5594,17.0832,295.43,11,0,5.81,clear sky
378,Tessalit,ML,20.1986,1.0114,302.99,14,0,5.19,clear sky
379,Hirado,JP,33.3597,129.5531,298.65,84,100,7.14,overcast clouds
380,Russell,US,32.3502,-85.1999,292.02,88,0,0.0,clear sky
381,Kinablangan,PH,7.6947,126.5503,298.92,90,100,2.86,overcast clouds
382,Omboue,GA,-1.5746,9.2618,297.09,88,99,3.1,light rain
383,Petropavl,KZ,54.8753,69.1628,276.14,56,0,4.0,clear sky
384,Byron Bay,AU,-28.65,153.6167,294.79,57,20,3.03,few clouds
385,Coihaique,CL,-45.5752,-72.0662,282.12,61,0,1.03,clear sky
386,Hays,US,30.0502,-98.0336,297.59,37,100,2.03,overcast clouds
387,Qaqortoq,GL,60.7167,-46.0333,274.81,60,0,2.98,clear sky
388,Conceicao Da Barra,BR,-18.5933,-39.7322,297.68,80,99,3.91,overcast clouds
389,Tarrafal,CV,15.2833,-23.7667,299.59,80,99,5.74,overcast clouds
390,Calama,CL,-22.4667,-68.9333,285.42,5,0,2.57,clear sky
391,Ayan,RU,56.45,138.1667,275.83,44,96,6.88,overcast clouds
392,Porto Recanati,IT,43.4365,13.6613,289.99,46,0,3.89,clear sky
393,Tiarei,PF,-17.5333,-149.3333,297.16,80,8,10.18,light rain
394,Madison,US,34.7334,-86.5667,290.99,80,0,4.47,clear sky
395,Latung,PH,5.5,120.8833,302.26,69,96,3.38,overcast clouds
396,Terra Santa,BR,-2.1042,-56.4869,298.26,73,83,1.2,broken clouds
397,Corbu,RO,44.3833,28.65,281.77,87,0,4.12,clear sky
398,Havoysund,NO,70.9963,24.6622,279.28,70,69,3.69,broken clouds
399,Paoua,CF,7.2427,16.4406,293.16,95,93,1.47,overcast clouds
400,Khromtau,KZ,50.2503,58.4347,275.26,36,0,3.55,clear sky
401,Aztec,US,36.8222,-107.9929,288.82,56,80,1.85,broken clouds
402,Guarapari,BR,-20.6667,-40.4975,295.31,97,100,3.2,moderate rain
403,Forbes,AU,-33.3833,148.0167,293.79,53,54,2.49,broken clouds
404,Rupert,US,42.6191,-113.6772,287.69,62,0,0.0,clear sky
405,Asyut,EG,27.181,31.1837,297.25,49,0,3.92,clear sky
406,Marsa Matruh,EG,31.3525,27.2453,293.26,77,0,3.09,clear sky
407,Anadyr,RU,64.75,177.4833,273.43,86,75,3.0,fog
408,Carballo,ES,43.213,-8.691,288.83,75,3,1.04,clear sky
409,Khani,GE,41.9563,42.9566,285.91,86,100,2.27,overcast clouds
410,Moose Factory,CA,51.2585,-80.6094,290.15,72,100,3.6,overcast clouds
411,Pio Xii,BR,-3.8325,-45.1525,297.25,85,23,2.25,few clouds
412,Ibra,OM,22.6906,58.5334,295.9,72,0,0.46,clear sky
413,Biu,NG,10.6129,12.1946,294.93,81,99,2.19,overcast clouds
414,Hinton,CA,53.4001,-117.5857,287.64,69,59,0.74,broken clouds
415,Kathu,TH,7.9178,98.3332,301.87,99,100,2.69,overcast clouds
416,Kut Chap,TH,17.4257,102.5669,299.03,84,97,1.61,overcast clouds
417,Saint-Joseph,RE,-21.3667,55.6167,292.36,80,25,4.76,scattered clouds
418,Mbini,GQ,1.574,9.6134,297.64,88,100,1.83,moderate rain
419,Urumqi,CN,43.801,87.6005,279.68,39,0,2.0,clear sky
420,Biak,ID,-0.9131,122.8766,301.91,66,43,0.69,scattered clouds
421,Kembe,CF,4.6228,21.8865,293.09,99,100,1.11,overcast clouds
422,Mudgee,AU,-32.5943,149.5871,293.59,49,14,2.12,few clouds
423,Nishihara,JP,26.1842,127.7558,303.96,69,20,2.57,few clouds
424,Mirnyy,RU,62.5353,113.9611,271.06,86,69,4.02,broken clouds
425,Livingston,GB,55.9029,-3.5226,288.78,81,75,9.77,broken clouds
426,Nanortalik,GL,60.1432,-45.2371,275.58,74,5,1.88,clear sky
427,San Carlos De Bariloche,AR,-41.1456,-71.3082,282.01,57,75,7.72,light rain
428,Nizhniy Tsasuchey,RU,50.5167,115.1333,274.95,44,13,5.1,few clouds
429,Padang,ID,-0.9492,100.3543,300.18,88,100,1.42,overcast clouds
430,Wana,PK,32.2989,69.5725,292.99,24,0,0.97,clear sky
431,Akdepe,TM,42.0551,59.3788,278.2,37,8,4.9,clear sky
432,Letnyaya Stavka,RU,45.4306,43.4472,289.35,51,100,2.79,overcast clouds
433,Waingapu,ID,-9.6567,120.2641,303.56,59,51,2.56,broken clouds
434,Bemidji,US,47.4736,-94.8803,290.32,76,0,0.0,clear sky
435,Mushie,CD,-3.0167,16.9,294.51,91,51,1.4,broken clouds
436,Quchan,IR,37.106,58.5095,285.94,42,0,0.33,clear sky
437,Crewe,GB,53.0979,-2.4416,287.5,82,62,2.68,broken clouds
438,Beringovskiy,RU,63.05,179.3167,276.19,71,100,3.61,overcast clouds
439,Punuare,HN,14.7333,-85.9667,302.57,95,100,1.32,overcast clouds
440,Vostok,RU,46.4856,135.8833,273.36,58,31,6.42,scattered clouds
441,Udalguri,IN,26.7667,92.1333,296.36,96,100,1.16,overcast clouds
442,Harper,LR,4.375,-7.7169,297.37,90,99,2.24,overcast clouds
443,Cacaotepec,MX,17.1333,-96.8,291.73,48,40,1.03,scattered clouds
444,Pucallpa,PE,-8.3791,-74.5539,299.17,78,40,1.54,scattered clouds
445,Springdale,US,36.1867,-94.1288,293.1,55,0,3.09,clear sky
446,Esperance,AU,-33.8667,121.9,289.06,78,54,4.98,broken clouds
447,Forio,IT,40.7342,13.8646,293.94,67,39,0.45,scattered clouds
448,Buala,SB,-8.145,159.5921,302.1,71,100,3.71,light rain
449,Birao,CF,10.2849,22.7882,294.53,96,100,3.18,light rain
450,Udachnyy,RU,66.4167,112.4,267.29,73,59,2.23,broken clouds
451,Saint-Georges,GD,12.0564,-61.7485,298.97,89,20,0.0,few clouds
452,Sarangani,PH,5.4033,125.4636,301.45,76,71,9.12,broken clouds
453,Gusino,RU,54.7244,31.368,278.52,97,100,3.0,light rain
454,Mogadishu,SO,2.0371,45.3438,297.77,84,38,5.33,scattered clouds
455,Olafsvik,IS,64.8945,-23.7142,281.25,80,100,10.37,overcast clouds
456,Lazaro Cardenas,MX,17.9583,-102.2,299.3,80,33,0.62,scattered clouds
457,Coelho Neto,BR,-4.2567,-43.0128,297.8,75,56,2.96,broken clouds
458,Hami,CN,42.8,93.45,285.73,11,17,2.62,few clouds
459,Port Macquarie,AU,-31.4333,152.9167,295.87,58,6,3.79,clear sky
460,Mahon,ES,39.8885,4.2658,291.46,88,0,1.03,clear sky
461,Sarai,RU,53.7458,41.0213,282.79,77,4,6.95,clear sky
462,Antofagasta,CL,-23.65,-70.4,286.75,75,25,1.85,scattered clouds
463,Narsaq,GL,60.9167,-46.05,274.27,56,0,3.03,clear sky
464,Otradnoye,RU,59.7775,30.8181,282.18,89,95,3.42,overcast clouds
465,Gumdag,TM,39.2061,54.5906,288.63,15,7,10.1,clear sky
466,Asfi,MA,32.2994,-9.2372,294.53,64,32,3.39,scattered clouds
467,Ancud,CL,-41.8697,-73.8203,282.52,94,100,5.65,light rain
468,Chapleau,CA,47.8405,-83.4034,282.8,73,98,2.45,overcast clouds
469,Tiznit,MA,29.5833,-9.5,297.26,28,5,0.06,clear sky
470,Bundibugyo,UG,0.7414,30.0417,291.74,91,100,1.34,overcast clouds
471,Nerchinskiy Zavod,RU,51.3088,119.61,274.8,26,0,3.37,clear sky
472,Linfen,CN,36.0889,111.5189,284.7,68,100,4.49,overcast clouds
473,Aldama,MX,22.9167,-98.0667,296.13,86,65,2.44,broken clouds
474,Acarau,BR,-2.8856,-40.12,298.46,79,91,6.2,overcast clouds
475,Alenquer,BR,-1.9417,-54.7383,298.83,69,62,1.46,broken clouds
476,Tabuk,PH,17.4189,121.4443,302.0,73,64,1.94,broken clouds
477,Roald,NO,62.5833,6.1333,287.22,82,100,5.14,overcast clouds
478,Horlivka,UA,48.347,38.0542,284.87,78,96,5.22,overcast clouds
479,Mbuji-Mayi,CD,-6.15,23.6,293.96,91,19,1.01,few clouds
480,Callaway,US,30.153,-85.5699,295.32,65,0,3.09,clear sky
481,Ahipara,NZ,-35.1667,173.1667,288.32,71,91,5.43,overcast clouds
482,Okha,RU,53.5739,142.9478,278.03,88,100,5.51,light rain
483,Salinopolis,BR,-0.6136,-47.3561,299.5,78,7,5.6,clear sky
484,Ambilobe,MG,-13.2,49.05,290.87,83,10,1.52,clear sky
485,Taoudenni,ML,22.6783,-3.9836,306.24,19,11,5.85,few clouds
486,Meulaboh,ID,4.1363,96.1285,298.23,85,98,0.6,light rain
487,Sabang,ID,5.8933,95.3214,300.41,76,88,6.94,overcast clouds
488,Longyan,CN,25.1072,117.0225,306.39,50,0,0.5,clear sky
489,Isangel,VU,-19.55,169.2667,298.1,61,35,7.65,scattered clouds
490,Hudiksvall,SE,61.729,17.1036,278.86,88,2,2.61,clear sky
491,Coahuayana,MX,18.7333,-103.6833,298.11,90,100,0.87,overcast clouds
492,Tabas,IR,33.5959,56.9244,293.27,26,0,2.06,clear sky
493,Inirida,CO,3.8653,-67.9239,297.84,87,98,1.15,overcast clouds
494,Mehamn,NO,71.0357,27.8492,276.1,93,20,0.0,few clouds
495,Manokwari,ID,-0.8667,134.0833,302.42,67,68,2.58,broken clouds
496,Srednekolymsk,RU,67.45,153.6833,270.77,70,96,1.6,overcast clouds
497,Ondangwa,NA,-17.9167,15.95,292.15,27,42,1.54,scattered clouds
498,Naze,JP,28.3667,129.4833,301.66,69,22,2.45,few clouds
499,Kabare,CD,-2.4683,28.8242,288.55,87,92,1.14,overcast clouds
500,Banda Aceh,ID,5.5577,95.3222,301.31,70,51,5.1,broken clouds
501,Gat,IL,31.61,34.7642,296.7,100,1,0.56,clear sky
502,Richards Bay,ZA,-28.783,32.0377,294.37,76,100,6.8,overcast clouds
503,Oranjestad,AW,12.524,-70.027,302.12,79,20,6.17,few clouds
504,Xining,CN,36.6167,101.7667,281.07,42,58,0.44,broken clouds
505,Indiaroba,BR,-11.5192,-37.5117,294.06,85,0,1.63,clear sky
506,Mundargi,IN,15.2167,75.9,296.68,80,100,2.68,light rain
507,Taft,IR,31.7471,54.2088,291.12,26,20,2.06,few clouds
508,Concordia,AR,-31.393,-58.0209,286.36,56,23,1.34,few clouds
509,Dwarka,IN,22.2394,68.9678,300.26,71,23,2.47,few clouds
510,Linares,CL,-35.85,-71.6,281.37,81,60,1.22,broken clouds
511,Sao Joao Da Barra,BR,-21.6403,-41.0511,293.58,92,98,2.61,overcast clouds
512,Valkla,EE,59.4744,25.3186,281.18,80,100,9.1,light rain
513,Dolores,AR,-36.3132,-57.6792,279.9,93,95,3.18,overcast clouds
514,Imbituba,BR,-28.24,-48.6703,288.83,81,100,3.85,overcast clouds
515,Nabire,ID,-3.3667,135.4833,300.74,78,90,1.21,overcast clouds
516,Puteyets,RU,65.1716,57.091,276.91,83,100,0.35,overcast clouds
517,Saint Pete Beach,US,27.7253,-82.7412,296.51,65,0,4.63,clear sky
518,Piacabucu,BR,-10.4056,-36.4344,295.31,79,1,3.46,clear sky
519,Quelimane,MZ,-17.8786,36.8883,294.12,94,0,0.0,clear sky
520,Carmen,MX,18.6333,-91.8333,300.17,74,0,0.0,clear sky
521,Buriti Dos Lopes,BR,-3.175,-41.8669,297.52,82,34,3.01,scattered clouds
522,Fonte Boa,BR,-2.4959,-66.2662,296.17,94,5,0.85,clear sky
523,Bereda,ES,43.2686,-7.5406,286.71,100,0,0.6,clear sky
524,Miles City,US,46.4083,-105.8406,286.69,94,100,2.57,overcast clouds
525,Hamilton,US,39.1834,-84.5333,286.95,68,0,1.54,clear sky
526,Pombia,IT,45.653,8.6336,289.28,89,0,2.57,clear sky
527,Severo-Yeniseyskiy,RU,60.3725,93.0408,270.78,72,86,1.79,overcast clouds
528,Koforidua,GH,6.0941,-0.2591,295.05,99,56,1.4,broken clouds
529,Zadar,HR,44.1197,15.2422,288.49,55,0,4.12,clear sky
530,Svetlaya,RU,46.5389,138.3297,282.53,38,61,6.39,broken clouds
531,Sidney,AU,-33.8679,151.2073,299.05,58,0,3.6,clear sky
532,Verkhnevilyuysk,RU,63.4453,120.3167,271.85,69,97,3.43,overcast clouds
533,George Town,MY,5.4112,100.3354,303.11,77,20,2.06,few clouds
534,Bongandanga,CD,1.5,21.05,292.78,99,100,0.54,overcast clouds
535,Puerto Del Rosario,ES,28.5004,-13.8627,296.01,73,20,4.12,few clouds
536,Preobrazheniye,RU,42.9019,133.9064,280.66,42,100,3.46,overcast clouds
537,Broken Hill,AU,-31.95,141.4333,299.11,27,98,10.07,overcast clouds
538,Tamiahua,MX,21.2667,-97.45,296.17,86,46,1.74,scattered clouds
539,Alakurtti,RU,66.9672,30.3491,277.02,89,100,1.17,overcast clouds
540,Huarmey,PE,-10.0681,-78.1522,290.05,86,57,4.42,broken clouds
541,San Policarpo,PH,12.1791,125.5072,302.65,69,49,2.89,scattered clouds
542,Lasa,IT,46.6166,10.7002,280.02,51,9,1.92,clear sky
543,Mogzon,RU,51.7435,111.9606,271.44,61,100,3.01,overcast clouds
544,Werda,BW,-25.2667,23.2833,293.92,18,0,3.3,clear sky
545,Malanje,AO,-9.5402,16.341,291.32,89,59,2.52,broken clouds
546,Ketchikan,US,55.3422,-131.6461,283.41,93,0,3.09,clear sky
547,El Seibo,DO,18.7641,-69.0375,298.89,92,98,0.94,overcast clouds
548,Itirapina,BR,-22.2528,-47.8228,291.73,82,51,1.62,broken clouds
549,Ak-Dovurak,RU,51.1833,90.6,271.65,42,0,0.27,clear sky
550,Kitgum,UG,3.2783,32.8867,291.29,97,100,0.56,light rain
551,Hermiston,US,45.8404,-119.2895,298.05,55,0,2.57,clear sky
552,Hals,DK,56.9961,10.3081,284.13,95,80,3.69,broken clouds
553,Balkanabat,TM,39.5108,54.3671,291.67,17,13,3.79,few clouds
554,Hasaki,JP,35.7333,140.8333,302.2,69,37,9.88,scattered clouds
555,Alta Floresta,BR,-9.8756,-56.0861,295.97,81,14,0.86,heavy intensity rain
556,Todos Santos,MX,23.45,-110.2167,301.1,85,0,1.97,clear sky
557,Port Lincoln,AU,-34.7333,135.8667,287.73,90,100,11.27,overcast clouds
558,Tura,IN,25.5198,90.2201,295.54,96,100,1.53,overcast clouds
559,Koulikoro,ML,14.0,-7.75,299.18,63,5,2.92,clear sky
560,Grootfontein,NA,-19.5667,18.1167,284.91,43,0,1.54,clear sky
561,Vohma,EE,58.6283,25.5483,279.77,93,100,5.44,light rain
562,Gravenhurst,CA,44.9168,-79.3663,280.91,100,0,0.0,clear sky
563,Hengshui,CN,37.7322,115.7011,283.18,34,95,7.8,overcast clouds
564,Bandarbeyla,SO,9.4942,50.8122,297.97,76,29,8.68,scattered clouds
565,Port Keats,AU,-14.25,129.55,304.61,52,25,4.09,scattered clouds
566,Carndonagh,IE,55.25,-7.2667,288.12,91,100,8.32,light rain
567,Muli,MV,2.9167,73.5667,300.59,78,100,7.69,moderate rain
568,Juiz De Fora,BR,-21.7642,-43.3503,291.2,98,100,1.29,overcast clouds
569,Yamada,JP,39.4667,141.95,297.1,65,96,6.38,overcast clouds
570,Okhotsk,RU,59.3833,143.3,276.21,46,100,2.36,overcast clouds
571,Mitsamiouli,KM,-11.3847,43.2844,296.82,73,7,2.05,clear sky
572,Martinsburg,US,39.4562,-77.9639,283.81,83,100,2.06,overcast clouds
573,Waw,SS,7.7029,27.9953,295.0,97,100,2.37,moderate rain
574,Mlalo,TZ,-4.9333,38.9333,292.57,89,83,2.06,broken clouds
575,Vilyuysk,RU,63.7553,121.6247,271.83,70,98,3.88,overcast clouds
576,Baykit,RU,61.67,96.37,271.91,79,77,1.42,broken clouds
577,Suoyarvi,RU,62.0833,32.35,278.66,96,100,4.21,overcast clouds
578,Llanes,ES,43.4198,-4.7549,292.48,68,1,0.56,clear sky
579,Tual,ID,-5.6667,132.75,301.18,78,58,2.96,broken clouds
580,Pitimbu,BR,-7.4706,-34.8086,296.48,80,47,4.39,scattered clouds
581,Sai Buri,TH,6.7013,101.6168,298.99,79,100,1.51,overcast clouds
582,Oktyabrskiy,RU,54.4815,53.471,280.68,43,10,3.76,clear sky
583,Ust-Kut,RU,56.7938,105.7672,272.68,76,90,1.18,overcast clouds
584,Fairmont,US,39.4851,-80.1426,284.66,87,100,0.45,overcast clouds
585,Egvekinot,RU,66.3167,-179.1667,270.79,75,89,3.61,overcast clouds
586,Itoman,JP,26.1247,127.6694,304.36,70,20,2.57,few clouds
587,Jamame,SO,0.0722,42.7506,295.94,91,11,2.8,few clouds
588,Cuenca,EC,-2.8833,-78.9833,288.22,58,40,1.54,scattered clouds
589,Sochi,RU,43.6,39.7303,289.2,83,100,1.77,light rain
590,Kushmurun,KZ,52.4503,64.6311,274.2,50,4,1.74,clear sky
591,Alegrete,BR,-29.7831,-55.7919,283.16,76,3,4.13,clear sky
592,Ucluelet,CA,48.9329,-125.5528,286.53,92,50,1.32,scattered clouds
593,Port-Cartier,CA,50.0334,-66.8654,282.97,62,10,3.37,clear sky
594,Homer,US,59.6425,-151.5483,284.09,71,100,1.79,overcast clouds
595,Tashtyp,RU,52.7939,89.8983,272.36,59,9,0.55,clear sky
596,Kloulklubed,PW,7.0419,134.2556,303.43,82,100,0.9,overcast clouds
597,Mercedes,AR,-34.6515,-59.4307,286.28,73,8,5.37,clear sky
598,Pontes E Lacerda,BR,-15.2261,-59.3353,297.4,77,11,1.06,few clouds
599,Raudeberg,NO,61.9875,5.1352,285.3,62,100,6.65,overcast clouds
600,Moba,CN,33.2288,105.0179,284.76,70,89,2.78,overcast clouds
601,Constitucion,CL,-35.3333,-72.4167,282.28,90,15,1.91,few clouds
602,Canar,EC,-2.55,-78.9333,284.17,89,96,2.63,overcast clouds
603,Jesus Carranza,MX,17.4333,-95.0333,295.47,88,51,1.73,broken clouds
604,Boende,CD,-0.2167,20.8667,293.6,99,100,1.15,overcast clouds
605,Visnes,NO,59.3556,5.2242,286.05,94,75,5.66,drizzle
606,Pontecorvo,IT,41.4616,13.6667,292.02,76,26,1.83,scattered clouds
607,Mayang Imphal,IN,24.6167,93.8833,295.55,91,90,0.86,overcast clouds
608,Dhandhuka,IN,22.3667,71.9833,301.15,64,65,4.44,broken clouds
609,Skowhegan,US,44.7651,-69.7192,279.46,94,100,0.54,overcast clouds
610,Effingham,US,32.3669,-81.3332,290.12,88,90,2.62,overcast clouds
611,Cuajinicuilapa,MX,16.4667,-98.4167,297.61,86,16,0.53,few clouds
612,Chapais,CA,49.7834,-74.8492,280.03,73,88,3.24,overcast clouds
613,Ziarat,PK,30.3823,67.7282,284.62,27,0,0.54,clear sky
614,Romitan,UZ,39.9343,64.3814,281.12,61,0,2.06,clear sky
615,Libertador General San Martin,AR,-23.8064,-64.7876,292.43,61,0,1.58,clear sky
616,Balakhta,RU,55.38,91.6,273.92,65,13,1.17,few clouds
617,Goderich,CA,43.7501,-81.7165,282.54,93,8,2.57,clear sky
618,Tipuani,BO,-15.5648,-68.0185,293.63,97,75,1.04,broken clouds
619,Asau,RO,46.4333,26.4,281.66,85,57,2.24,broken clouds
620,Jiaojiang,CN,28.6803,121.4428,302.88,68,0,1.57,clear sky
621,Argir,FO,61.9959,-6.7715,284.69,99,100,8.81,light rain
622,Zhigalovo,RU,54.8097,105.1578,273.56,66,75,1.33,broken clouds
623,Belaya Gora,RU,68.5333,146.4167,269.82,78,97,2.32,overcast clouds
624,Quepos,CR,9.4236,-84.1652,299.09,87,74,0.54,broken clouds
625,Samarai,PG,-10.6167,150.6667,300.65,82,93,6.18,overcast clouds
626,Valdemarpils,LV,57.3707,22.5919,282.9,72,100,6.64,overcast clouds
627,Gouyave,GD,12.1646,-61.7296,298.58,89,20,0.0,few clouds
628,Kosh-Agach,RU,50.0,88.6667,269.3,32,0,0.39,clear sky
629,Shimoda,JP,34.6667,138.95,302.1,70,39,5.74,scattered clouds
630,Tete,MZ,-16.1564,33.5867,296.2,53,0,0.0,clear sky
631,Ayr,GB,55.4627,-4.6339,289.44,82,75,10.29,broken clouds
632,Santa Maria Do Para,BR,-1.3503,-47.5756,296.24,94,70,2.7,broken clouds
633,Corner Brook,CA,48.9667,-57.9484,278.24,94,7,2.03,clear sky
634,Huichapan,MX,20.3833,-99.65,288.0,70,100,3.02,overcast clouds
635,Kenai,US,60.5544,-151.2583,285.39,86,100,1.54,light rain
636,Manado,ID,1.487,124.8455,301.58,83,40,3.09,scattered clouds
637,Sharanga,RU,57.1775,46.5396,283.27,87,100,4.92,overcast clouds
638,Evanston,US,42.0411,-87.6901,286.53,78,0,0.0,clear sky
639,El Tigre,VE,8.8875,-64.2454,298.38,79,100,2.4,overcast clouds
640,Zharkovskiy,RU,55.849,32.2697,276.51,97,100,3.56,overcast clouds
641,Mabaruma,GY,8.2,-59.7833,296.98,92,24,0.78,few clouds
642,Nassau,US,40.7507,-73.5829,283.4,84,100,6.69,moderate rain
643,Astana,KZ,51.1801,71.446,269.12,74,0,4.0,clear sky
644,Kangaatsiaq,GL,68.3065,-53.4641,274.47,73,100,1.69,overcast clouds
645,Alice Springs,AU,-23.7,133.8833,304.38,40,40,5.14,scattered clouds
646,Muisne,EC,0.6,-80.0333,297.33,86,100,4.17,overcast clouds
647,Ostrovnoy,RU,68.0531,39.5131,278.18,77,100,3.94,overcast clouds
648,Benghazi,LY,32.1167,20.0667,297.71,60,100,5.56,overcast clouds
649,Muros,ES,42.7762,-9.0603,287.64,95,2,1.23,clear sky
650,Jalu,LY,29.0331,21.5482,294.22,73,0,4.87,clear sky
651,Shelburne,CA,44.0787,-80.2041,280.7,76,91,0.25,overcast clouds
652,Dingle,PH,10.9995,122.6711,302.93,74,100,2.9,overcast clouds
653,Balikpapan,ID,-1.2675,116.8289,301.7,79,20,1.54,few clouds
654,Bria,CF,6.5423,21.9863,293.15,98,100,1.14,overcast clouds
655,Bhinmal,IN,25.0,72.25,298.73,60,5,2.22,clear sky
656,Hwange,ZW,-18.3693,26.5019,294.59,32,0,1.12,clear sky
657,Acapulco,MX,16.8634,-99.8901,301.05,65,20,4.12,few clouds
658,Boa Viagem,BR,-5.1275,-39.7322,296.58,61,65,2.68,broken clouds
659,Zhenhai,CN,24.2582,118.0905,303.53,70,0,1.81,clear sky
660,Denpasar,ID,-8.65,115.2167,298.96,94,75,2.06,broken clouds
661,Zhigansk,RU,66.7697,123.3711,271.31,82,99,5.47,overcast clouds
662,Abu Zabad,SD,12.35,29.25,297.91,68,100,3.97,overcast clouds
663,Kui Buri,TH,12.0828,99.8543,298.23,92,100,2.22,heavy intensity rain
664,Carutapera,BR,-1.195,-46.02,298.62,81,9,3.46,clear sky
665,Dioknisi,GE,41.6293,42.3917,287.23,83,100,2.61,overcast clouds
666,Solnechnyy,RU,50.7214,136.6319,274.09,72,100,5.54,overcast clouds
667,Rovaniemi,FI,66.5,25.7167,279.82,100,100,1.54,mist
668,Pindobacu,BR,-10.7417,-40.3608,293.99,52,4,2.06,clear sky
669,Nouadhibou,MR,20.931,-17.0347,301.14,61,83,4.12,broken clouds
670,Darnah,LY,32.767,22.6367,296.55,72,77,6.98,broken clouds
671,Panacan,PH,9.2463,118.4082,301.5,77,100,1.57,overcast clouds
672,Port Hedland,AU,-20.3167,118.5667,301.18,61,0,6.17,clear sky
673,Lotofaga,WS,-13.9764,-171.8578,305.03,76,8,8.24,clear sky
674,Mangit,UZ,40.5971,70.9607,289.0,37,1,0.69,clear sky
675,Khandyga,RU,62.6667,135.6,269.98,47,14,2.53,few clouds
676,Hambantota,LK,6.1241,81.1185,300.34,89,40,2.57,scattered clouds
677,Bathsheba,BB,13.2167,-59.5167,301.49,83,75,5.14,broken clouds
678,Andenes,NO,69.3143,16.1194,280.33,100,20,4.12,few clouds
679,Agadez,NE,19.75,10.25,300.17,20,0,3.35,clear sky
680,Katherine,AU,-14.4667,132.2667,305.33,48,75,4.63,broken clouds
681,Dalton,US,34.7698,-84.9702,289.88,87,0,3.6,clear sky
682,Tilichiki,RU,60.4667,166.1,276.19,75,100,2.03,overcast clouds
683,Karratha,AU,-20.7377,116.8463,301.69,33,0,4.54,clear sky
684,Kiunga,PG,-6.1219,141.2906,305.55,56,96,1.83,light rain
685,Porto Novo,BJ,6.4965,2.6036,298.05,92,77,2.29,broken clouds
686,Fukue,JP,32.6881,128.8419,300.35,83,75,6.69,broken clouds
687,Gazli,UZ,40.1333,63.45,288.37,21,0,3.38,clear sky
688,Kenora,CA,49.8167,-94.4337,288.69,77,75,2.06,broken clouds
689,Saint Anthony,US,45.0205,-93.218,292.43,57,0,3.6,clear sky
690,Camana,PE,-16.6228,-72.7111,289.03,80,76,2.62,broken clouds
691,Punta Alta,AR,-38.8759,-62.0736,290.44,37,100,10.0,overcast clouds
692,Vetovo,BG,43.7,26.2667,282.61,79,13,4.75,few clouds
693,Santa Marta,CO,11.2408,-74.199,303.09,73,40,3.13,scattered clouds
694,Vermilion,US,40.1667,-87.7506,285.48,75,0,3.01,clear sky
695,Locri,IT,38.2414,16.2623,290.55,79,76,2.39,broken clouds
696,Manchester,GB,53.4809,-2.2374,287.51,89,75,3.09,broken clouds
697,Fort Saint James,CA,54.4333,-124.25,285.78,72,39,0.91,scattered clouds
698,Bantry,IE,51.6833,-9.45,289.14,97,100,9.82,overcast clouds
