City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
265,Mineiros,BR,2022-10-05 01:34:20,-17.5694,-52.5511,294.31,77,5,2.15
266,Kununurra,AU,2022-10-05 01:34:20,-15.7667,128.7333,305.14,55,3,2.57
267,Shubarshi,KZ,2022-10-05 01:34:21,48.5872,57.1869,278.04,26,50,4.07
268,Imeni Poliny Osipenko,RU,2022-10-05 01:34:21,52.4201,136.4853,277.84,27,28,4.04
269,Indian Head,US,2022-10-05 01:34:22,38.6001,-77.1622,285.24,90,75,8.23
270,Buin,CL,2022-10-05 01:34:22,-33.7333,-70.75,287.83,78,92,0.83
271,Haines Junction,CA,2022-10-05 01:31:14,60.7522,-137.5108,283.12,53,100,1.03
272,Yanaul,RU,2022-10-05 01:34:23,56.2719,54.9309,280.59,42,100,4.14
273,Turkan,AZ,2022-10-05 01:34:23,40.3639,50.215,292.25,82,0,2.06
274,Aasiaat,GL,2022-10-05 01:34:24,68.7098,-52.8699,267.41,80,15,2.41
275,Lamar,US,2022-10-05 01:34:24,33.6668,-95.5836,296.13,47,0,1.54
276,Gat,IL,2022-10-05 01:35:24,31.61,34.7642,297.26,100,0,0.48
277,Mpika,ZM,2022-10-05 01:35:25,-11.8343,31.4529,288.82,40,72,3.44
278,Faya,SA,2022-10-05 01:35:25,18.3851,42.4509,290.44,28,18,3.3
279,Sangar,RU,2022-10-05 01:35:26,63.9242,127.4739,270.7,61,37,5.06
280,Lata,PT,2022-10-05 01:35:26,40.1629,-8.3327,286.99,66,0,1.12
281,Vuktyl,RU,2022-10-05 01:35:26,63.8567,57.3094,281.76,85,100,5.4
282,Berlevag,NO,2022-10-05 01:35:27,70.8578,29.0864,279.04,87,11,4.12
283,Mindelo,CV,2022-10-05 01:35:27,16.8901,-24.9804,298.9,83,75,1.54
284,Sulangan,PH,2022-10-05 01:35:28,11.1373,123.7228,301.9,73,100,2.83
285,Huanren,CN,2022-10-05 01:35:28,41.2647,125.3667,281.12,32,0,2.75
286,Codrington,AU,2022-10-05 01:35:28,-38.2667,141.9667,284.8,95,100,7.49
287,Pachino,IT,2022-10-05 01:35:29,36.7186,15.0907,294.16,62,5,2.43
